web100_log_entry_log_time,web100_log_entry_connection_spec_remote_ip,web100_log_entry_snap_HCThruOctetsAcked,web100_log_entry_snap_SndLimTimeRwin,web100_log_entry_snap_SndLimTimeCwnd,web100_log_entry_snap_SndLimTimeSnd,web100_log_entry_snap_MinRTT,web100_log_entry_snap_MaxRTT,web100_log_entry_snap_SumRTT,web100_log_entry_snap_CountRTT,web100_log_entry_snap_MaxMSS,web100_log_entry_snap_MaxPipeSize,web100_log_entry_snap_SegsRetrans,web100_log_entry_snap_SegsOut,web100_log_entry_snap_DataSegsOut,web100_log_entry_snap_CongSignals,web100_log_entry_snap_Timeouts,web100_log_entry_snap_DupAcksOut,web100_log_entry_snap_ECNsignals,web100_log_entry_snap_PreCongSumCwnd,web100_log_entry_snap_PreCongSumRTT,connection_spec_client_geolocation_country_code,connection_spec_server_geolocation_country_code
1399142031,186.91.38.119,1743520,593820,9441107,312342,134,471,147011,576,1360,,24,1334,1334,2,0,0,,164560,749,VE,US
1400352342,200.8.58.211,11648184,636233,9496809,167886,53,225,411956,3733,1460,,2,8054,8054,2,0,0,,430700,347,VE,US
1398984088,186.95.79.173,1098568,26510,10286796,338984,177,444,124476,344,1460,,20,828,828,2,0,0,,131400,875,VE,US
1398983439,186.14.181.87,476436,0,10349903,163740,69,327,16129,129,1460,,15,347,347,7,2,0,,58400,1116,VE,US
1398960128,186.188.36.249,892044,0,10663249,232609,54,540,40679,289,1460,,6,632,632,6,1,0,,84680,1240,VE,US
1385517287,200.8.114.22,853920,4175665,7293075,304452,336,839,70735,139,1460,,5,616,616,1,0,0,,127020,839,VE,US
1391926980,186.90.121.252,580672,0,10540591,121963,313,525,65878,183,1460,,12,429,429,2,0,0,,78840,997,VE,AU
1398918984,200.82.205.24,4614992,8435952,1595720,436219,62,704,369842,842,1448,,0,3413,3413,0,0,0,,0,0,VE,
1391946911,186.92.233.146,1032868,9623020,485535,174922,104,217,58943,354,1460,,0,720,720,0,0,0,,0,0,VE,US
1391946329,186.167.242.250,2385120,7315891,2684701,174279,152,1086,687065,1212,1012,,0,2544,2544,0,0,0,,0,0,VE,
1392086560,190.200.190.19,1205148,8824470,1174830,285326,137,554,206759,413,1460,,0,871,871,0,0,0,,0,0,VE,US
1392086568,190.200.16.207,1603312,0,10131666,159753,121,357,157222,556,1448,,0,1148,1148,0,0,0,,0,0,VE,US
1387912720,186.94.190.150,1090620,1004544,9301372,212321,186,513,105588,326,1460,,23,790,790,2,0,0,,127020,885,VE,US
1394261645,200.82.172.5,11969712,9329095,717086,166074,59,231,838307,4101,1460,,0,8382,8382,0,0,0,,0,0,VE,US
1394261318,200.82.172.5,11515244,8897704,1226979,294021,72,361,806363,3946,1460,,0,8023,8023,0,0,0,,0,0,VE,US
1391887746,186.94.26.253,276908,0,8555558,1544593,114,478,23818,87,1460,,7,205,205,3,1,0,,35040,744,VE,US
1385678970,186.14.124.240,662428,6723457,2860315,370228,104,1622,134144,159,1460,,0,501,501,0,0,0,,0,0,VE,US
1385679293,186.94.52.100,526248,0,9775156,735228,152,483,49425,165,1460,,8,385,385,2,0,0,,45260,747,VE,US
1385679409,186.94.52.100,508072,0,9642465,509881,122,426,34624,158,1460,,5,363,363,3,0,0,,43800,877,VE,US
1385583031,201.249.194.45,166440,0,10602992,261699,173,382,11249,45,1460,,15,132,132,5,1,0,,32120,1303,VE,US
1384988763,186.91.163.63,258500,8958464,1423775,331717,257,974,56677,90,1460,,0,190,190,0,0,0,,0,0,VE,US
1384915394,200.82.129.108,327364,7747397,2068130,155852,291,858,54511,114,1460,,0,237,237,0,0,0,,0,0,VE,AU
1385218026,181.208.229.64,2481112,0,9903020,296449,67,450,105493,703,1448,,1,1747,1747,1,0,0,,53576,281,VE,
1385174851,186.188.78.243,427296,0,10081692,407046,68,900,39761,161,1448,,9,311,311,4,1,0,,47784,936,VE,
1385175592,186.188.78.243,769416,0,9929892,175405,77,2352,53393,327,1448,,5,564,564,0,1,0,,0,0,VE,
1385175152,186.188.78.243,506040,0,10416629,178502,142,721,78809,200,1448,,0,374,374,0,0,0,,0,0,VE,
1385175071,186.188.78.243,464248,0,10130947,169359,73,593,56866,172,1448,,1,337,337,1,0,0,,24616,329,VE,
1385174974,186.188.78.243,873440,0,10374292,180569,73,734,74131,311,1448,,16,633,633,3,1,0,,121632,936,VE,
1385175494,186.188.78.243,976872,0,10112165,176151,74,2313,79468,352,1448,,1,705,705,0,1,0,,0,0,VE,
1385174819,186.188.78.243,483968,0,9966513,179813,103,496,38521,178,1448,,11,353,353,7,0,0,,91224,1412,VE,
1385257484,200.8.23.4,51748,0,10312292,180395,962,2234,32898,21,1460,,0,44,44,0,0,0,,0,0,VE,US
1385153776,190.200.23.49,3605696,840418,9192822,179495,130,323,180515,1116,1460,,37,2558,2558,2,0,0,,348940,609,VE,US
1384862554,181.208.65.30,208780,0,10089456,752401,76,224,6455,48,1460,,29,175,175,8,7,0,,45260,1232,VE,US
1384862678,181.208.65.30,216156,0,9136917,508162,76,422,8528,59,1460,,14,165,165,5,3,0,,35040,1305,VE,US
1384863318,186.93.158.207,189880,0,9565832,1186415,462,1127,49521,67,1460,,4,148,148,1,0,0,,26280,968,VE,US
1384887962,186.95.246.58,106580,0,12056138,193239,268,771,15833,31,1460,,5,86,86,2,1,0,,13140,1173,VE,US
1384888037,200.82.247.13,1030836,2211982,8505068,319003,97,1010,185972,289,1460,,48,816,816,1,0,0,,172280,1010,VE,US
1384042373,186.89.90.142,184608,8006983,2192209,195296,151,351,10817,49,1460,,31,177,177,0,1,0,,0,0,VE,US
1384736989,186.94.152.102,418448,0,9812581,321022,183,358,26909,125,1460,,4,297,297,4,0,0,,45260,896,VE,US
1384736920,186.94.152.102,612388,0,9671649,516601,183,358,37256,179,1460,,4,437,437,4,0,0,,81760,830,VE,US
1384913646,200.8.28.8,90520,0,9639826,228930,611,1099,24765,29,1460,,2,72,72,1,0,0,,13140,1080,VE,US
1384608642,181.208.1.31,11819492,9283085,778335,200690,66,270,828913,4050,1460,,0,8279,8279,0,0,0,,0,0,VE,US
1384378042,181.208.232.166,6269952,0,9983121,209660,71,478,34325,189,1448,,0,4553,4553,0,0,19,,0,0,VE,
1384377741,186.93.189.1,551068,0,10025112,198244,143,598,34800,167,1460,,16,406,406,3,0,0,,59860,1328,VE,US
1384344421,190.142.230.42,4793472,8614726,1374014,239618,61,855,414812,950,1448,,0,3536,3536,0,0,0,,0,0,VE,
1384451836,190.142.230.42,1148776,1535478,9062266,163896,76,824,80812,409,1448,,18,827,827,4,2,0,,220096,2402,VE,
1384395288,186.188.80.229,5865044,7079464,3068020,172091,196,717,685023,2014,1460,,0,4199,4199,0,0,0,,0,0,VE,US
1384117095,186.95.230.22,1900756,2019551,8067362,187319,156,299,137750,633,1460,,1,1340,1340,1,0,0,,65700,294,VE,US
1384115332,200.8.56.82,2401968,7793744,2279341,205878,60,1123,716505,814,1448,,0,1841,1841,0,0,0,,0,0,VE,US
1383654343,186.91.200.60,1922008,4478328,5710972,170229,130,321,151342,637,1460,,1,1350,1350,1,0,0,,65700,298,VE,US
1383653732,200.47.182.101,2284704,0,10076734,181176,45,228,73328,869,1448,,36,1624,1624,7,0,0,,207064,944,VE,
1383840509,190.142.218.235,11825448,9305852,735496,211958,50,228,839547,4081,1448,,0,8350,8350,0,0,0,,0,0,VE,US
1383755191,186.93.29.12,1578908,582775,9587509,168828,169,339,127236,519,1460,,3,1122,1122,1,0,0,,67160,339,VE,US
1383755402,186.93.29.12,1105868,0,10006495,175441,172,473,74608,365,1460,,2,783,783,0,1,0,,0,0,VE,US
1383755336,186.88.225.5,1145368,894743,9444989,173099,154,468,133156,387,1448,,16,842,842,1,0,0,,75296,435,VE,US
1383755360,186.93.29.12,1530728,586644,9398110,179081,172,340,123246,502,1460,,3,1089,1089,1,0,0,,67160,336,VE,US
1383684149,186.94.85.239,532976,295665,13481443,224193,220,503,37778,120,1460,,55,424,424,2,2,0,,170820,959,VE,
1383273067,186.88.215.80,244628,0,10181413,344070,214,339,17594,69,1460,,7,178,178,7,0,0,,54020,1790,VE,US
1383273527,186.95.114.29,687660,0,10000021,210103,108,303,27686,213,1460,,8,496,496,7,0,0,,77380,776,VE,US
1383368889,200.8.114.154,1973816,115199,10165562,208609,128,535,70201,308,1448,,3,1424,1424,2,0,31,,173760,423,VE,
1383368678,200.8.225.144,7997988,5298258,4731108,185793,50,3387,780866,2611,1460,,3,5754,5754,0,1,0,,0,0,VE,US
1388188887,186.90.74.249,1059148,465871,9670665,238939,189,453,119353,341,1460,,10,769,769,1,0,0,,67160,453,VE,
1388465101,186.95.234.117,245440,0,9748386,599750,246,427,21732,74,1460,,4,178,178,4,0,0,,33580,1266,VE,US
1387990015,186.95.37.167,259632,0,9286411,973104,213,412,18967,71,1460,,5,188,188,5,0,0,,43800,1272,VE,US
1387990269,190.78.32.74,344544,0,9788562,484684,190,811,46687,131,1448,,7,255,255,3,0,0,,62264,1052,VE,
1388201037,200.8.43.25,2868592,0,10024852,279432,72,2216,64620,668,1448,,5,2032,2032,0,1,0,,0,0,VE,
1388151233,186.93.191.206,129940,0,10260515,640912,212,490,12271,37,1460,,7,99,99,4,0,0,,24820,1448,VE,US
1388162592,186.90.60.246,1771496,0,10298140,242168,130,314,168949,745,1448,,30,1274,1274,3,0,0,,199824,891,VE,
1387998713,186.91.143.136,250720,0,9941719,429171,103,656,14626,66,1448,,6,189,189,1,3,0,,5792,132,VE,US
1387587241,186.188.108.111,315664,0,9737114,735209,67,1434,40021,135,1448,,5,237,237,1,1,0,,11584,371,VE,
1386930070,181.208.225.203,9653416,2769612,7263701,172184,64,438,219714,1682,1448,,36,6774,6774,2,0,0,,490872,422,VE,
1387150206,186.188.84.70,3555584,9274003,766962,183213,66,366,204785,1196,1460,,0,2480,2480,0,0,0,,0,0,VE,US
1387055397,190.142.141.195,9052788,1019965,9108657,275382,76,302,289082,2532,1460,,9,6280,6280,2,1,0,,411720,329,VE,US
1386964087,186.188.84.127,657072,0,9769142,416407,79,803,80371,301,1448,,2,469,469,1,0,0,,33304,278,VE,
1386964553,190.202.87.180,11792112,138435,9853593,238369,65,133,127379,1688,1448,,5,8224,8224,1,0,0,,144800,80,VE,US
1386964313,186.167.243.158,200704,6319861,3728380,151287,217,1587,141068,196,1024,,0,243,243,0,0,0,,0,0,VE,US
1386897165,200.8.115.159,390600,0,10021491,172848,595,1181,83974,89,1448,,0,359,359,0,0,0,,0,0,VE,
1386558524,186.88.9.140,1665048,471413,9644910,317194,148,322,132065,549,1460,,5,1184,1184,1,0,0,,65700,320,VE,US
1386558642,186.188.84.127,183656,0,9572432,174164,94,1267,37082,71,1448,,2,142,142,1,1,0,,14480,451,VE,
1386558229,190.200.54.43,1714688,463425,9748284,280154,143,319,139308,565,1460,,7,1221,1221,1,0,0,,68620,319,VE,US
1386339785,186.95.175.79,2035888,563728,9644598,163866,111,292,143906,675,1460,,1,1437,1437,1,0,0,,67160,292,VE,US
1386348568,181.208.226.209,1042792,0,10116811,577570,65,527,45122,231,1448,,5,739,739,5,0,0,,191136,1345,VE,US
1386095646,186.89.153.166,1922244,1840806,8252583,197566,126,506,179586,621,1460,,2,1369,1369,1,0,0,,113880,505,VE,US
1386107778,201.248.73.154,2373304,700051,9473253,174849,78,290,158585,762,1460,,16,1670,1670,2,0,0,,159140,571,VE,US
1386472287,200.8.144.135,2338024,296327,9675192,210265,88,230,114426,731,1460,,22,1646,1646,3,0,0,,178120,618,VE,US
1386471633,200.8.157.103,423480,5052176,4919243,819056,164,1031,38409,110,1460,,2,297,297,2,0,0,,29200,683,VE,US
1386472444,186.188.23.98,4285528,5585819,4480336,190419,60,487,514591,1458,1260,,1,3472,3472,1,0,0,,263340,393,VE,US
1386034379,181.184.77.12,15400,794171,8094575,3525635,1207,6169,40365,11,1400,,0,23,23,0,0,0,,0,0,VE,US
1386034853,181.184.77.12,15400,0,8402087,2281839,1081,6665,40718,10,1400,,0,23,23,0,0,0,,0,0,VE,US
1386002273,186.91.171.56,1621248,612575,9692934,184973,144,319,131241,534,1460,,8,1163,1163,2,0,0,,121180,634,VE,US
1390513135,186.92.33.97,206588,0,10142764,466554,156,648,15772,49,1460,,16,164,164,5,1,0,,56940,2173,VE,
1390616879,186.93.207.101,1659636,5754225,4254496,211114,114,294,127637,556,1452,,1,1169,1169,1,0,0,,49368,294,VE,US
1390616559,190.205.192.24,2286936,188412,9851487,217431,123,305,142000,807,1444,,34,1655,1655,2,0,0,,170392,545,VE,
1390616707,186.14.234.4,314216,0,9887511,224863,73,394,21638,107,1460,,4,233,233,1,1,0,,7300,256,VE,US
1391035716,181.208.203.179,8833148,8594930,1556974,222483,70,534,786555,3027,1460,,0,6233,6233,0,0,0,,0,0,VE,US
1391035725,186.89.100.251,5555320,6885425,3289115,306623,100,628,318312,1038,1448,,97,4027,4027,1,0,0,,377928,628,VE,
1390710804,181.208.226.76,8546820,8523105,1532017,200783,61,478,729176,2928,1460,,0,6035,6035,0,0,0,,0,0,VE,US
1390711313,181.208.226.76,8320348,7932426,2158927,152358,83,495,612022,2802,1460,,0,5880,5880,0,0,0,,0,0,VE,US
1390624951,200.8.23.241,6843984,9400417,637999,207671,57,246,201772,2208,1452,,0,4760,4760,0,0,0,,0,0,VE,US
1390338496,186.14.219.226,162788,0,13490289,211279,58,3193,58844,54,1460,,2,133,133,2,1,0,,45260,4435,VE,US
1390676923,186.89.81.52,3008156,1190287,8952672,229773,138,366,172182,910,1460,,69,2181,2181,2,1,0,,321200,632,VE,US
1389751139,186.14.210.135,1058208,178,10805147,229012,90,2456,184791,396,1448,,17,755,755,6,3,0,,278016,3264,VE,
1389698234,186.94.26.22,1740968,0,9999048,199103,105,278,114285,549,1460,,19,1240,1240,2,0,0,,125560,548,VE,US
1389735635,186.14.210.135,4322672,1171755,8900008,194721,65,511,113830,1283,1448,,17,3030,3030,7,1,0,,480736,641,VE,
1389735256,186.14.224.235,857528,0,9960500,205643,64,1846,69439,386,1448,,2,623,623,2,1,0,,18824,1030,VE,
1389735298,186.14.224.235,3070904,0,9904415,193735,64,298,103696,786,1448,,0,2168,2168,0,0,0,,0,0,VE,
1389765454,200.8.115.106,2023912,1876496,7546642,292008,61,2080,536437,613,1460,,150,2071,2071,1,0,0,,732920,2080,VE,US
1389757128,186.14.88.163,2676752,279341,10023943,198177,74,297,112940,914,1448,,11,1874,1874,8,0,0,,403992,744,VE,
1389737309,190.142.140.180,67484,0,9888127,241724,63,3783,26046,24,1460,,1,55,55,1,1,0,,11680,914,VE,US
1389737404,190.142.140.180,3599592,2105554,7874393,262562,116,506,259262,870,1460,,12,2559,2559,3,0,0,,909580,1157,VE,US
1389384175,200.8.166.186,113880,0,10033509,202278,173,1508,30950,40,1460,,0,87,87,0,0,0,,0,0,VE,US
1389635406,200.8.58.238,6096136,22385,9955550,310683,54,455,150327,1839,1460,,5,4227,4227,3,0,0,,284700,276,VE,US
1389635168,200.8.118.117,12051960,9385044,581965,227765,50,228,838162,4126,1460,,0,8437,8437,0,0,0,,0,0,VE,US
1389484355,200.8.113.254,173760,0,10037448,736606,135,768,18639,37,1448,,3,129,129,2,1,1,,33304,1065,VE,
1389484574,186.188.84.70,2629944,8067979,1813806,224572,110,467,187316,887,1460,,0,1846,1846,0,0,0,,0,0,VE,US
1389484574,190.142.64.111,8447112,2861376,8014541,209321,70,332,202402,1633,1448,,21,5891,5891,6,0,21,,695040,1251,VE,
1389385951,186.14.216.171,609704,0,9065604,2373597,176,406,11338,49,1448,,9,438,438,26,3,3,,392408,5238,VE,
1393384142,186.91.150.199,1300044,482252,9731510,295189,181,331,78109,388,1460,,7,905,905,5,0,0,,188340,1058,VE,US
1393384248,186.167.243.6,165340,0,10593017,160972,193,604,24504,75,1012,,11,179,179,6,0,1,,57684,1955,VE,
1392593826,181.208.115.8,1714112,296657,9187821,329704,199,415,124673,585,1448,,25,1252,1252,3,1,13,,279464,721,VE,
1393080263,190.200.151.184,1586208,0,10078612,173814,111,303,113838,543,1460,,0,1120,1120,0,0,0,,0,0,VE,US
1393375105,186.95.146.194,242600,0,8870185,660114,170,1221,16093,70,1460,,12,187,187,3,3,0,,26280,728,VE,US
1393374630,190.142.31.109,1230120,5121,10005869,306728,164,652,112560,402,1448,,7,877,877,3,0,0,,240368,751,VE,
1393375444,186.90.244.81,1016416,0,10106486,500171,237,541,122701,423,1448,,8,736,736,2,0,0,,108600,662,VE,
1393117610,200.82.198.76,1585208,0,10115427,175337,96,524,60683,498,1460,,5,1102,1102,5,0,0,,124100,546,VE,US
1393280775,186.91.123.189,134320,0,10089795,122546,198,867,12301,35,1460,,8,103,103,3,1,0,,21900,969,VE,US
1392756440,186.92.243.71,256960,7666889,2468561,255128,153,655,25609,89,1460,,1,182,182,1,0,0,,8760,356,VE,US
1392160579,200.8.205.5,26280,0,16567291,203289,666,1761,6688,6,1460,,9,32,32,1,1,0,,11680,1139,VE,US
1392241283,181.208.11.213,376348,0,10166812,174058,82,672,22743,115,1460,,10,273,273,4,1,0,,40880,999,VE,US
1392043641,186.89.100.251,5821752,6981919,3296577,190967,103,616,344600,1158,1448,,91,4243,4243,1,0,0,,377928,616,VE,
1392147256,201.248.65.42,166440,0,9783153,359146,93,238,6630,44,1460,,17,132,132,5,2,0,,33580,840,VE,US
1392229499,186.167.243.241,11037292,3146212,6846722,210117,102,400,874387,6001,1012,,25,11116,11116,2,0,0,,550528,343,VE,
1392229143,186.92.71.31,1519372,421838,9648036,161401,124,304,77285,473,1460,,9,1074,1074,3,0,0,,131400,654,VE,US
1391484505,200.8.19.227,128672,0,9255269,266877,124,1335,35589,61,1448,,2,101,101,0,1,0,,0,0,VE,
1391800811,190.203.160.9,586592,0,10003298,164372,211,571,48048,201,1460,,2,424,424,1,0,0,,5840,571,VE,
1391475199,186.92.221.234,374000,423271,10229221,237111,201,423,21056,84,1460,,13,273,273,8,0,0,,106580,2319,VE,US
1391474991,200.8.226.108,4543272,199504,13905029,220248,112,489,191877,575,1460,,117,3262,3262,3,1,0,,693500,1231,VE,US
1396266838,190.39.64.132,629260,0,10236711,283550,137,405,65268,234,1460,,15,461,461,3,0,0,,87600,1087,VE,US
1396266832,200.8.219.74,7670424,2389265,7893092,162349,59,233,333929,2315,1460,,9,5304,5304,3,0,0,,487640,447,VE,US
1391571942,200.8.125.65,2560936,0,10012492,250052,61,2130,76045,829,1448,,7,1812,1812,1,1,0,,36200,93,VE,
1396035229,200.84.128.17,146000,5766882,4251925,117576,352,744,24702,55,1460,,1,106,106,1,0,0,,8760,352,VE,AU
1391393895,200.75.100.125,757316,0,10049611,163871,54,218,21820,219,1460,,18,542,542,10,2,0,,99280,1045,VE,US
1391348385,186.93.195.144,1771628,395263,9854892,280392,116,291,123702,567,1460,,11,1248,1248,2,0,0,,119720,575,VE,US
1391472818,200.82.177.109,45260,0,10044396,160255,257,739,5490,11,1460,,8,44,44,0,2,0,,0,0,VE,US
1396040377,186.88.173.74,571344,6261811,3986533,287402,244,973,130820,175,1460,,1,411,411,1,0,0,,65700,943,VE,
1395984642,190.142.21.199,12045304,9263709,749051,170436,52,236,814729,4101,1460,,0,8433,8433,0,0,0,,0,0,VE,US
1395792057,201.249.203.18,1430856,0,9818064,486299,64,345,135103,886,1460,,13,1009,1009,4,0,0,,124100,706,VE,US
1396226349,200.8.214.107,702824,140233,11318111,184657,112,384,38251,202,1460,,11,497,497,6,0,0,,112420,1449,VE,US
1395620771,190.73.192.83,1479628,0,10044906,160952,137,275,69666,467,1460,,5,1040,1040,3,0,0,,99280,505,VE,US
1395629596,186.92.158.126,705664,0,10177567,212525,128,479,46212,196,1460,,19,508,508,5,0,0,,119720,1188,VE,US
1395629996,190.142.158.106,277884,1773876,9077875,231468,534,1354,56523,80,1460,,1,213,213,1,0,0,,65700,950,VE,US
1395599431,200.8.48.46,1358688,241642,9820414,136344,109,536,80925,426,1460,,4,953,953,3,0,0,,132860,771,VE,US
1395599947,186.188.102.125,1039432,0,9857537,421913,105,402,44019,217,1460,,3,737,737,2,0,0,,81760,440,VE,US
1395243089,200.8.74.242,2200868,9059983,1013897,178179,68,440,212256,749,1460,,0,1553,1553,0,0,0,,0,0,VE,US
1395207520,186.95.208.226,1758488,738923,9287757,183109,108,276,117221,551,1460,,19,1249,1249,2,0,0,,127020,543,VE,US
1394500592,181.208.119.142,105704,0,9401705,1090266,404,621,18479,37,1448,,2,80,80,2,0,0,,14480,985,VE,
1394344851,179.23.175.175,259096,70179,10028237,161956,249,469,27946,91,1400,,3,196,196,3,0,0,,29400,1018,VE,
1395096195,190.200.17.219,2119920,9189699,825033,168692,116,300,273908,965,1460,,0,1496,1496,0,0,0,,0,0,VE,US
1395019498,186.88.196.187,1102784,463127,9568536,235152,175,438,118104,357,1460,,10,799,799,1,0,0,,65700,437,VE,US
1395019688,190.200.17.219,2089260,4826495,5322402,293557,116,300,219273,922,1460,,5,1472,1472,1,0,0,,65700,300,VE,US
1393703568,200.8.125.143,439968,0,10047983,164280,179,2288,47481,179,1448,,4,330,330,0,1,0,,0,0,VE,
1393984363,200.8.166.232,86220,6108978,3928028,1147619,1006,2541,51316,31,1460,,0,72,72,0,0,0,,0,0,VE,
1398651997,190.142.223.56,467280,5104805,4830890,283342,65,2076,75769,160,1460,,21,441,441,1,0,0,,141620,766,VE,US
1394190308,190.200.180.20,899360,331205,10049359,167706,114,398,47891,262,1460,,6,636,636,6,0,0,,143080,1473,VE,US
1394190241,200.8.125.143,976104,0,10054599,217824,62,2462,44744,437,1448,,19,702,702,5,2,0,,110048,2284,VE,
1394190275,200.8.125.143,997208,0,10091459,170844,61,912,40598,444,1448,,17,724,724,4,2,0,,66608,1341,VE,
1394632607,190.75.224.158,1755768,0,10010382,239731,80,316,151349,724,1448,,27,1259,1259,3,0,0,,178104,844,VE,US
1398338522,200.82.246.243,4814508,9541868,471310,163068,51,160,221539,1648,1460,,0,3344,3344,0,0,0,,0,0,VE,US
1393892079,190.200.7.103,157920,0,9399678,480350,224,841,17386,45,1460,,3,115,115,3,0,0,,23360,1340,VE,US
1394512587,186.95.223.64,1757028,393100,9687324,166690,129,342,132473,580,1460,,3,1246,1246,1,0,0,,67160,298,VE,US
1394066352,181.208.165.210,696488,0,9859096,231005,73,294,21938,204,1460,,16,500,500,10,0,0,,94900,1352,VE,US
1394068449,190.142.36.235,70952,0,10648971,179423,233,1089,19892,26,1448,,3,56,56,2,1,0,,14480,1351,VE,
1394068144,181.208.238.68,280592,0,10195383,284529,740,984,66500,76,1448,,2,208,208,2,0,0,,88328,1680,VE,
1394068239,186.95.77.108,428428,295507,10294655,161911,153,351,19512,102,1460,,20,317,317,7,0,0,,112420,1559,VE,US
1396861787,186.88.187.215,630672,0,11777981,1912708,343,806,121126,254,1448,,27,497,497,2,1,0,,131768,1346,VE,
1398737692,186.93.167.181,1762928,208912,9894240,201253,99,277,119591,584,1448,,14,1258,1258,2,0,0,,117288,543,VE,US
1393700910,186.88.8.46,1621292,651735,9180460,419227,171,339,146899,532,1460,,3,1138,1138,1,0,0,,62780,336,VE,US
1393700522,186.94.241.87,839568,0,9603752,640254,146,316,59679,327,1460,,5,601,601,4,0,0,,87600,768,VE,US
1393700579,186.94.173.80,729188,0,9996368,123926,118,231,28310,204,1460,,9,515,515,8,0,0,,110960,1131,VE,US
1397182920,186.92.91.130,66364,0,10458054,176675,554,1315,18966,20,1412,,5,59,59,1,0,0,,14120,930,VE,
1397183038,186.92.91.130,107312,0,10104125,170138,195,584,13072,36,1412,,7,87,87,2,0,0,,16944,874,VE,
1398560430,181.208.234.143,520408,777459,9514260,184132,116,553,40403,160,1460,,7,375,375,3,0,0,,71540,841,VE,US
1398560552,186.90.67.90,1192008,35017,10153790,170506,101,366,100978,366,1460,,16,854,854,2,0,0,,109500,728,VE,US
1398560680,186.90.67.90,1162224,12355,9967153,159637,101,369,106189,383,1460,,1,815,815,1,0,0,,43800,364,VE,US
1398560608,181.208.234.143,900820,454389,9493602,169852,70,247,40434,263,1460,,11,644,644,5,0,0,,119720,617,VE,US
1398560610,186.90.67.90,1167332,0,9787977,440001,101,374,105534,385,1460,,1,825,825,1,0,0,,43800,361,VE,US
1398561048,181.208.234.143,1440576,357800,9932619,144290,71,486,110358,477,1460,,1,1024,1024,1,0,0,,43800,137,VE,US
1398560802,181.208.234.143,928784,299088,9851199,126811,71,301,43212,294,1460,,8,652,652,5,0,0,,89060,775,VE,US
1398560900,181.208.234.143,390144,0,10218270,177095,75,377,26151,121,1460,,7,280,280,5,0,0,,56940,1008,VE,US
1398560928,186.90.67.90,1192008,36481,10138718,169394,101,367,100864,366,1460,,16,854,854,2,0,0,,109500,727,VE,US
1393974098,181.208.2.227,299780,0,10054358,169712,414,757,34219,64,1460,,0,221,221,0,0,0,,0,0,VE,US
1394597253,190.200.38.198,334340,1327254,9179594,164306,159,527,30643,103,1460,,10,247,247,3,0,0,,40880,1119,VE,US
1398544215,186.14.253.11,2668960,0,10154552,126922,69,148,91492,1076,1448,,12,1867,1867,9,0,0,,295392,806,VE,
1398544701,186.94.198.119,1709496,584396,9515906,224368,124,302,125972,547,1460,,8,1200,1200,2,0,0,,119720,592,VE,US
1394394452,186.88.175.190,975360,9242693,700066,166950,161,410,57736,336,1460,,0,681,681,0,0,0,,0,0,VE,US
1398203602,146.82.236.209,1007804,0,10442473,162801,55,486,46491,304,1460,,24,718,718,6,0,0,,127020,837,VE,US
1398203458,186.91.103.81,570392,0,10361668,188523,142,432,50338,216,1448,,23,427,427,5,0,0,,124528,1605,VE,US
1397944546,190.142.167.214,536220,0,9921742,268857,69,687,51045,178,1460,,4,382,382,2,1,0,,33580,1089,VE,US
1397140031,186.95.83.20,77380,0,10146909,540543,282,447,9142,24,1460,,8,69,69,4,1,0,,26280,1725,VE,US
1397139909,186.95.83.20,39420,0,10108509,138533,409,485,3572,8,1460,,9,40,40,1,2,0,,4380,0,VE,US
1397140222,186.95.83.20,136752,0,9932444,214447,250,422,15085,45,1460,,8,107,107,2,1,0,,16060,624,VE,US
1397140149,186.95.83.20,146000,0,9871806,195250,251,469,16339,47,1460,,6,111,111,3,0,0,,21900,990,VE,US
1397140090,186.95.83.20,83220,0,10064127,194100,275,475,10822,28,1460,,6,68,68,3,0,0,,16060,1354,VE,US
1397764215,190.205.96.202,522760,864804,9117604,190454,259,742,68350,146,1460,,4,378,378,2,0,0,,105120,1241,VE,US
1396881786,190.200.246.177,4585688,735373,9333501,158802,128,446,294356,1409,1460,,50,3247,3247,2,0,0,,407340,527,VE,US
1396881914,190.200.246.177,4776308,952627,9062323,169603,128,462,256630,1603,1460,,4,3349,3349,1,0,0,,150380,292,VE,US
1397616463,186.188.110.210,249740,0,9328142,1061898,560,910,43715,66,1460,,1,187,187,1,0,0,,32120,638,VE,US
1398726965,190.142.223.214,495824,766334,9616642,135846,839,1433,194315,176,1460,,0,519,519,0,0,0,,0,0,VE,AU
1396790740,186.90.109.170,188988,0,10309653,131824,204,281,13106,58,1460,,11,152,152,4,1,0,,30660,833,VE,US
1397859549,181.208.238.68,1608640,0,10068165,178979,51,2328,67957,523,1448,,5,1149,1149,0,1,0,,0,0,VE,
1396653386,200.8.244.137,998632,0,9999030,263289,69,264,26609,297,1460,,12,710,710,11,0,0,,112420,1025,VE,US
1396653443,200.8.244.137,1651728,0,10083180,208211,53,150,35156,500,1460,,16,1157,1157,12,0,0,,167900,852,VE,US
1396653624,186.95.72.36,439944,0,9782971,647606,280,513,39583,121,1460,,4,318,318,3,0,0,,86140,930,VE,US
1396910223,186.91.36.14,154840,0,9527653,1017374,279,3200,43932,37,1460,,22,144,144,1,0,0,,45260,2469,VE,US
